0.091169712	-0.798777387
0.152447376	-0.79341386
0.211449922	-0.848877387
-0.498599774	-0.852717239
-0.473129967	-0.974141116
-0.303227449	-0.846015513
-0.185199717	-0.68410386
-0.03236766	-0.501987498
0.065157509	-0.4146456
-0.028749317	-0.49012404
-0.181416805	-0.632911745
-0.38367224	-0.846304161
-0.440111919	-0.787625793
-0.570015222	-0.815467603
-0.649303476	-0.847743026
-0.66501293	-0.862245463
-0.392082112	-0.770741357
-0.722148897	-0.893505515
-0.731003511	-0.931076149
-0.944735633	-1.038737997
-0.99274008	-1.049907011
-1.087813616	-1.030950188
-1.1691628	-0.96097776
-1.34903894	-0.896865477
-1.2531727	-0.841376733
-1.294844339	-0.720227198
-1.193122328	-0.52986556
-1.184620034	-0.740880934
-1.033342465	-0.772878247
-1.094703624	-0.950060113
-1.126011263	-1.009710807
-0.377589982	-1.006610713
-0.266722158	-1.035652659
-0.318404016	-1.091124281
-0.550116887	-1.149423995
-0.521839393	-1.147617451
-0.476146257	-1.123412487
-0.307376231	-0.98739484
-0.298808218	-1.029153944
-0.269638836	-1.067458603
-0.294173187	-1.140284159
-0.439704662	-1.28916302
-0.574159129	-1.400627745
-0.672663179	-1.551704253
-0.835524011	-1.698443977
-0.786156159	-1.616748353
-0.915560877	-1.689002055
-0.894122155	-1.689128689
-0.929707265	-1.672159932
-0.774296433	-1.585161408
-0.846752919	-1.672945874
-1.010878487	-1.737206919
-1.000710426	-1.676228366
-1.064237659	-1.78597254
-0.979553251	-1.793354208
-1.006232107	-1.890972621
-1.009370069	-1.845329037
-0.971227776	-1.756409598
-0.769998773	-1.636622263
-2.266328225	-2.534031517
-2.142158442	-2.227457168
-1.731278302	-1.987970653
-1.482513236	-1.873739447
-1.666370542	-1.799829371
-1.392384841	-1.718510999
-0.900992163	-1.410745715
-0.869561177	-1.422846376
-0.987042916	-1.866744467
-0.833408485	-1.937358153
-1.089894798	-1.888140318
-0.843494969	-1.932241618
-0.763100354	-1.942450346
-0.434332691	-1.812087532
-0.402515248	-1.926390982
-0.491495509	-2.074766779
-0.522697327	-2.13865704
-0.622137086	-2.298193428
-0.365654715	-2.180839327
-0.402311212	-2.379125926
-0.914131292	-2.676269357
-0.903562711	-2.210954207
-0.921782203	-2.160325551
-0.951159652	-2.027602536
-1.088267066	-2.068462487
-1.041961776	-1.933236217
-0.994904963	-1.929000531
-0.727846652	-1.872088087
-1.463054262	-2.375731369
-0.964754198	-1.699463035
-0.669326308	-1.578071489
-0.637390739	-1.611247868
-0.656533875	-1.867624147
-0.663904527	-1.84114516
-0.301915765	-1.62425013
-0.278790759	-1.748001311
-0.068405333	-1.74750806
-0.245296692	-1.99710766
0.064855194	-1.591395946
0.613527064	-0.9579707
0.064540023	-1.659401862
-0.178360161	-1.870362113
-0.110656832	-1.880069588
-0.118571189	-1.923839563
-0.276977803	-2.026590451
-0.13008505	-1.99879319
0.067202868	-1.933678926
-0.078595144	-1.900072454
-0.350832064	-2.064718992
-0.207241457	-1.857408139
-0.200768486	-1.743709132
-0.265583104	-1.703721788
-0.429357163	-1.773943138
-0.592017156	-1.883893274
-0.657632844	-2.143501851
-0.410240791	-2.053895815
6.043376661	5.833737497
6.147155871	5.905710756
6.154044429	5.77958239
6.268607578	5.843328337
6.225005682	5.791113997
6.217456416	5.740106546
6.144354132	5.730513083
6.200372045	5.805332317
6.133617416	5.789777519
6.169022201	5.830609479
6.062696241	6.054413756
6.106676934	6.058919955
6.203358366	6.111648675
6.260808452	6.135121192
6.254381686	6.128713358
6.380504685	6.176573074
6.315739137	6.109890964
6.71493589	6.261688535
6.60083995	6.147927937
6.619385886	6.244012199
6.698794537	6.310581075
6.627920659	6.372604879
6.626356009	6.41520246
6.608505315	6.440581479
6.587277531	6.478279162
6.637456519	6.5679596
6.661715173	6.62779376
6.803348202	6.739028526
-1.028798053	-1.506576123
-0.989624723	-1.430123112
-0.889658219	-1.167455299
-0.943062345	-1.368326444
-0.973602314	-1.40904253
-0.86984096	-1.211017373
-0.909499387	-1.236521026
-1.174009365	-1.546466074
-1.136055266	-1.428171246
-1.248542942	-1.474451098
-1.210109665	-1.381541391
-1.314175978	-1.457467452
1.307819193	-1.520017741
1.173834831	-1.671154667
1.127732323	-1.934692786
0.340056023	-2.480065093
0.561184753	-2.606965632
0.166754265	-2.774885637
0.212649906	-2.832773021
-2.705694514	-2.784294302
-2.5127718	-2.595208324
-2.399700447	-2.539967875
-2.249929392	-2.420580068
-2.112728315	-2.301533245
-2.183716016	-2.215575671
-2.024991231	-2.068439128
-1.604310746	-1.970219728
-1.548455482	-1.993463832
-0.811181625	-1.314829943
-0.713202795	-1.273618048
-0.629017223	-1.194478155
-0.603074505	-1.204672872
-0.579393628	-1.262544921
-0.519468943	-1.226242316
-0.4597884	-1.221124627
-0.491098971	-1.329757288
-0.523489279	-1.244727767
-0.409520243	-1.334852173
-0.469289737	-1.39588746
-0.496816405	-1.495056209
-0.52093917	-1.555204046
-0.539805672	-1.587391772
-0.555711173	-1.561336956
-0.559350602	-1.544967385
-0.671334186	-1.534781251
-0.622696236	-1.503975001
-0.621266151	-1.507928639
-0.582870027	-1.448816078
-0.41733796	-1.431299765
-0.408038207	-1.410980019
-0.402856879	-1.468221737
-0.423754212	-1.489036006
-0.405043342	-1.477207729
-0.378982743	-1.403746701
-0.38263378	-1.379885622
-0.38294056	-1.360514079
-1.18843013	-1.947821271
-1.203258447	-2.060335684
-1.092977984	-2.017892313
-1.048438906	-1.898580416
-0.933925465	-2.189665704
-0.92614821	-2.32570751
-1.21210713	-2.322235734
-1.208651186	-2.189567449
-1.453787043	-2.476411648
-1.560710594	-2.499510392
-1.636448027	-2.583364198
-1.492748741	-2.671004515
-1.391688581	-2.675754977
-1.332585664	-2.770643968
-1.364232287	-2.843140102
-1.280724655	-3.024424844
-1.075260774	-2.834020461
-1.062339496	-2.977481817
-1.292372286	-3.398405115
-1.000845449	-3.140534143
-0.970027241	-3.130850035
-0.639655027	-3.111272007
-0.74498785	-3.099700099
-0.849239873	-2.985966599
-0.882860492	-2.971718459
-0.784657718	-2.331555317
-0.781646664	-2.42325504
-0.723543058	-2.438752445
-16.48915933	-2.226936048
-17.25752993	-2.143034417
-19.33697148	-1.833657491
-16.26891854	-1.656670419
-16.89462444	-1.622627827
-17.89005249	-1.525847248
-16.61239197	-1.317049446
-4.407046475	-1.265400364
-2.284770021	-1.263464312
-1.839362723	-1.362833426
-2.049970433	-1.456264416
-1.882054615	-1.410648716
-1.56567545	-1.419411263
-1.37193472	-1.404387594
-1.179712607	-1.386839187
-1.184096673	-1.447870701
-1.306244101	-1.490187012
-1.183315866	-1.475505039
-0.888232924	-1.359263396
-0.890240907	-1.347822016
-1.057346388	-1.450310372
-0.932459651	-1.340031621
-0.892983948	-1.250025113
-0.836752337	-1.282238123
-0.874527311	-1.268849768
-1.20395871	-1.42440828
-1.490991216	-1.451099868
-1.740281647	-1.314885295
-1.332524354	-1.322752284
-0.560237185	-0.984595471
-0.715833443	-1.064624107
-0.697833521	-1.130294898
-0.50875537	-1.126492913
-0.55751352	-0.856831604
-0.537344437	-0.852197079
-0.330957008	-0.597985304
-0.398804231	-0.813130028
0.018249601	-0.760954228
0.034760804	-0.608898117
0.027706363	-0.738179022
-0.023843482	-0.648729687
0.038331111	-0.583005784
0.069374057	-0.526714879
0.076518788	-0.535567395
-0.10075519	-0.655490782
-0.423054764	-0.754350633
-0.299492239	-0.645216936
-0.376450291	-0.702855374
-0.576317965	-0.882055778
-0.505018147	-0.892917308
-1.176717768	-1.131336898
-1.93995285	-1.296240202
-20.03011866	-1.407493125
-16.7914402	-1.431749097
-17.58777162	-1.436435283
-17.16791778	-1.212395564
-1.78797945	-1.795829496
-3.219282393	-1.656579719
-2.046779743	-1.816637429
-1.863663007	-1.938369228
-2.310849687	-1.963362537
-3.161674828	-1.835763639
-2.589157155	-1.691469905
-1.598055549	-1.762569171
-4.127019745	-1.860650239
-16.98559622	-1.926372783
-16.9390762	-1.885038243
-2.200541127	-1.739359338
-1.370324481	-1.624605828
-1.281104263	-1.678821362
-1.321447776	-1.803783315
-1.260036332	-1.889387237
-1.374868796	-1.923243905
-1.192022544	-1.92657826
-0.971061336	-1.849978488
-0.831977557	-1.764836054
-0.954562257	-1.905473289
-0.881279334	-1.686630408
-0.779522351	-1.59591095
-0.804516314	-1.495580717
-0.738036534	-1.590503437
-0.700550692	-1.560964795
-0.752674751	-1.532233631
-0.505287143	-1.411659508
